x,y,date_single
355571.86839735095,584082.4423146786,10/02/2014
357272.9433487586,584936.7917590863,10/02/2014
350644.72278628463,566481.9891535356,10/02/2014
352215.1133480945,582999.7879556362,10/02/2014
355720.87119772745,589050.089950496,10/02/2014
353551.0343968754,566073.5299858795,10/02/2014
347673.8633747461,587479.6592666458,10/02/2014
351889.5523108212,574557.05650252,10/02/2014
345399.7434352014,588637.9358887472,10/02/2014
351498.22295359307,577596.87611983,10/02/2014
347906.422013065,590858.3670371489,10/02/2014
346697.610528008,581480.5939209054,10/02/2014
356863.288849219,563311.4806804494,10/02/2014
359973.4929186266,560396.2874886685,10/02/2014
355609.03828743135,588522.1504763528,10/02/2014
364885.6425316841,562819.5416246429,10/02/2014
347848.526013633,569957.6129382898,10/02/2014
356817.2543471773,564918.3485400808,10/02/2014
346921.5970752543,590245.2035031922,10/02/2014
355305.4598789779,587244.7239743236,11/02/2014
351450.3597180773,568729.2974204575,11/02/2014
354449.61026848404,587831.153743031,11/02/2014
353401.3467966126,593525.1254311303,11/02/2014
356367.9944779373,577420.0192417633,11/02/2014
355305.4598789779,587244.7239743236,11/02/2014
351220.8368381135,583710.8850236797,11/02/2014
348161.2210322971,585665.8665860103,11/02/2014
351456.77976626466,590074.1379616164,11/02/2014
355745.0215661372,581091.3975447924,11/02/2014
351251.6082498798,565236.304483406,11/02/2014
364272.0887959607,560699.3569366835,11/02/2014
351266.224189996,589651.667971139,11/02/2014
348289.2284358682,589696.2193423756,11/02/2014
345718.8319507279,569908.2343950192,11/02/2014
355402.0487408832,576393.7730796305,11/02/2014
352170.56453429116,571679.1835252568,11/02/2014
360030.75129925046,558378.8934821067,11/02/2014
353913.7739798892,592154.4153905727,11/02/2014
364211.7717403231,566243.3745974847,11/02/2014
355619.7001141324,588346.2872675383,11/02/2014
345906.6548497394,589033.8449495804,11/02/2014
356626.18915773154,564531.297683816,11/02/2014
354743.445584469,593899.3626111291,11/02/2014
348782.73137993127,586289.4602250528,12/02/2014
354342.28346864553,581150.8626281264,12/02/2014
348862.5966597738,570029.232141495,12/02/2014
358897.8367672729,556781.7106461189,12/02/2014
355373.7357744954,593741.1940508318,12/02/2014
351370.4933215068,589445.374978102,12/02/2014
357195.82340019225,583717.8765975864,12/02/2014
357195.82340019225,583717.8765975864,12/02/2014
351205.28203747823,584592.3796372027,12/02/2014
354666.26877993194,573365.3037411775,12/02/2014
364030.6738659124,565422.7883374257,12/02/2014
352600.39311502216,558240.4527995728,12/02/2014
350414.9389306193,576537.0368010296,12/02/2014
355549.5942227008,563290.3926620337,12/02/2014
360647.98151389975,565257.0245276589,12/02/2014
357674.9940675415,574262.0386535737,12/02/2014
354654.7031010343,581055.7297277998,12/02/2014
353976.54640582955,566979.0865761996,12/02/2014
343939.4358534697,586445.804838675,12/02/2014
352391.30109028576,579282.0594909516,12/02/2014
357135.4827376618,560872.4806691692,12/02/2014
351635.06432390626,562958.1957432771,12/02/2014
357483.23248604493,573845.0688934375,12/02/2014
353906.08308237756,582426.3621733298,12/02/2014
350074.7863774387,563522.6862766622,12/02/2014
351878.899295314,574936.8522897271,12/02/2014
348152.08337543724,570014.9665414704,13/02/2014
353895.1212970152,571984.8948719222,13/02/2014
353568.37430022843,593664.6771336296,13/02/2014
349218.9296291389,570097.2111027843,13/02/2014
350893.77998847194,566690.7960440088,13/02/2014
353517.80989414494,567301.6382218553,13/02/2014
352262.0140503668,582397.4363455643,13/02/2014
346433.59785585944,580662.5849745111,13/02/2014
349225.6150822691,584565.8486002466,13/02/2014
355212.17473157594,586904.2135959829,13/02/2014
359148.9952911245,558202.9564659186,13/02/2014
359371.48014431616,568871.3528608108,13/02/2014
350795.01492042217,580761.3421457809,13/02/2014
351876.78752844717,583319.2099138792,13/02/2014
355329.55031436525,582260.8986866443,13/02/2014
