x,y,date_single
353988.44205676165,586494.601321149,13/01/2015
351673.1284614815,578505.1772052725,13/01/2015
361066.5031630107,564691.325784123,13/01/2015
350635.9460971739,568707.0420292725,13/01/2015
361719.349230954,566650.2948451341,13/01/2015
358182.76185047673,556263.4979047163,13/01/2015
352357.4392065209,593632.4171369569,13/01/2015
349591.6348256529,576906.1364345236,13/01/2015
353718.39486729266,589735.5559443688,13/01/2015
348750.74722453847,570428.2178725036,13/01/2015
351404.9297114649,588260.5498198391,13/01/2015
354339.8353325277,575583.081739765,13/01/2015
358770.1257785877,559003.6770086865,13/01/2015
348102.6955774169,585968.8163708118,13/01/2015
349654.4365767435,589026.8503527365,13/01/2015
348151.14069386816,585868.5103318322,14/01/2015
348132.56876648247,585867.9402490034,14/01/2015
348142.93274015473,585868.2325854859,14/01/2015
347689.38714663935,586364.7907780658,14/01/2015
353903.65311112616,575672.0745408128,14/01/2015
354910.4706286362,592643.9162856133,14/01/2015
353331.57215460413,587903.6471254162,14/01/2015
364205.65883782314,566025.7217872302,14/01/2015
361895.86333908245,566787.6656156303,14/01/2015
353219.36452455056,567094.3697100529,14/01/2015
346412.60055253375,585101.3053143462,14/01/2015
346653.09036128473,583904.0520226877,14/01/2015
355114.37787044724,564472.7329842797,14/01/2015
343520.07237721205,586858.1976460656,14/01/2015
353091.9701873886,580426.3244099633,14/01/2015
361287.2068651164,567715.5672770529,14/01/2015
352356.53147756215,572392.6382249701,14/01/2015
346644.8268752762,586945.4446031974,14/01/2015
353575.67781787325,584048.5754481026,14/01/2015
359649.17621337954,561173.5399710461,14/01/2015
349660.54057067545,581551.0767130114,14/01/2015
358961.5274909792,569068.2269708724,14/01/2015
362985.5385797543,564924.1122649785,14/01/2015
358858.51806144346,564200.2038988323,14/01/2015
363637.1702925867,564808.3611669099,14/01/2015
355752.27367516037,566948.6146782662,14/01/2015
359717.13618990395,573432.1072725283,14/01/2015
346911.2155785149,579059.033977362,14/01/2015
361977.22118004516,566659.0784358651,14/01/2015
359320.57234195096,565818.7065697509,14/01/2015
356290.24216056126,584236.9346673957,14/01/2015
352836.57039544435,569892.1304645629,14/01/2015
362283.2857440597,563863.1958101942,14/01/2015
346490.89382300706,593203.5379961382,14/01/2015
360341.95856810454,559959.3064756733,14/01/2015
365209.94846522174,561331.1865144356,14/01/2015
344025.99115624547,586876.1980924796,14/01/2015
345661.22787856555,588748.5768585256,14/01/2015
353070.07505841524,583139.6271145513,14/01/2015
350620.69502179243,581876.2922690922,14/01/2015
355846.8167377808,564732.7691424193,14/01/2015
356727.0771259995,582683.6630581473,14/01/2015
359067.3243279975,556726.9013075122,14/01/2015
348088.6686752806,583530.0721970563,14/01/2015
364664.6729639906,565203.0063421577,14/01/2015
358423.59970516735,581672.3709165233,15/01/2015
353106.36209587404,592129.9974367664,15/01/2015
363617.0380449852,566753.8965802428,15/01/2015
353852.7548012822,592268.4729824761,15/01/2015
360877.53437422076,564259.7454601672,15/01/2015
363231.8212826424,567163.2380564186,15/01/2015
362897.4411944973,565900.1352077953,15/01/2015
348416.0882929471,589932.1198604367,15/01/2015
347816.7848267371,582474.5864934459,15/01/2015
355256.9776629127,562873.7152331556,15/01/2015
354918.9946452882,582455.9894684283,15/01/2015
350152.51535974373,579466.2118181383,15/01/2015
352184.8724858997,567910.5724185708,15/01/2015
361912.0173970261,563286.1621272524,15/01/2015
356368.9312837219,574759.4356502995,15/01/2015
350129.3372154617,586521.9816540459,15/01/2015
356994.68725672987,586621.3768194497,15/01/2015
358915.55736186623,576094.8221188056,15/01/2015
348126.51532722515,585867.8992612577,15/01/2015
348042.99632978684,579270.8420495983,15/01/2015
364443.9750886649,564976.5306771643,15/01/2015
359065.1950394933,575163.3535885621,15/01/2015
360686.68195376056,562604.8921192319,15/01/2015
345907.86377282767,589193.0234676279,15/01/2015
347158.45744885143,583911.3834720228,15/01/2015
359101.71949300985,558948.8671632829,15/01/2015
356398.47068135435,569167.2771534085,15/01/2015
357007.1685122757,565353.2687215335,15/01/2015
353409.87722171086,592139.1628146891,15/01/2015
362499.33000165195,565890.9809052848,15/01/2015
350573.11918297736,574500.0628139139,15/01/2015
355114.37787044724,564472.7329842797,15/01/2015
352998.4144297075,571323.1798553226,15/01/2015
356890.4417225332,565944.0296030228,15/01/2015
359699.43697578064,559335.6901865419,15/01/2015
348358.13645524264,585062.6218404501,15/01/2015
360135.62004518794,561794.1783824082,15/01/2015
353181.34481362294,568483.0567132673,15/01/2015
357283.9618609058,584196.9950505533,15/01/2015
344818.18233732745,569477.2346789059,15/01/2015
356264.08549040987,570398.6986209516,15/01/2015
349019.25860486896,583253.0720821227,15/01/2015
359655.26045037527,560952.5538654744,15/01/2015
348088.6686752806,583530.0721970563,15/01/2015
353244.6976398105,573397.8746642342,15/01/2015
358313.57327965106,561975.157198886,15/01/2015
354329.1711847094,582737.92699217,15/01/2015
350809.08338353824,576914.3769279233,15/01/2015
353001.160194991,567669.77344931,16/01/2015
347863.7185023701,587788.1702003933,16/01/2015
346654.014077767,586644.8251095935,16/01/2015
345503.70576025115,591325.3997591048,16/01/2015
360369.7583088564,554211.0552524534,16/01/2015
358477.24110563466,556475.7080133716,16/01/2015
345595.39202370786,585430.7959225299,16/01/2015
352218.12014468835,591503.3710880782,16/01/2015
353118.2227661114,567065.4051041686,16/01/2015
353170.63754277054,567564.2906194814,16/01/2015
353270.3302465263,568913.351078576,16/01/2015
346446.14672984136,587100.2034265073,16/01/2015
353913.16252874775,567699.0296569447,16/01/2015
350400.89214634406,586125.8069148809,16/01/2015
356171.6911789236,560661.485383915,16/01/2015
347041.10704106145,569764.9832611582,16/01/2015
356589.6114568442,562308.0983705323,16/01/2015
355143.57712613157,570745.8421763786,16/01/2015
353773.56760044425,572546.3465075477,16/01/2015
359699.43697578064,559335.6901865419,16/01/2015
358991.08634615154,559343.5987562909,16/01/2015
356207.6728870806,576471.5004751282,16/01/2015
349323.1629908532,581237.944159291,16/01/2015
346842.65882474714,584277.7307220179,16/01/2015
343955.29127918073,589698.3876998586,16/01/2015
351484.50050912914,583717.231562434,16/01/2015
350509.7501734915,580111.1916854547,16/01/2015
352374.83028102195,582817.464994844,16/01/2015
353760.44874215074,565860.8410830736,16/01/2015
361033.5459778772,567724.3936833873,16/01/2015
349481.3066425321,563127.6989993715,17/01/2015
349997.33685197204,576929.0748228872,17/01/2015
363787.43983132194,561029.694751783,17/01/2015
359052.99025791534,570674.2400992338,17/01/2015
343324.6938195206,586632.0785406227,17/01/2015
345353.6972597674,583458.7933792344,17/01/2015
347300.48984307185,580075.4897487807,17/01/2015
353201.7268343017,592958.7950297405,17/01/2015
355284.15650198905,573025.3989602708,17/01/2015
360783.37421148154,564034.1300942657,17/01/2015
362975.1925891257,565334.1118206296,17/01/2015
363888.9783802375,565317.3324861471,17/01/2015
349719.3552267665,583334.6833638482,17/01/2015
349794.3763131688,576909.5491134396,17/01/2015
359880.48793060187,562581.1106829707,17/01/2015
356833.76945666614,564336.4541255565,17/01/2015
352340.6256224518,593632.0708534477,17/01/2015
350129.92760960496,574154.3838708979,17/01/2015
345482.6608063884,586316.2261035094,17/01/2015
353540.6736261214,581126.4611211696,17/01/2015
355640.7096287742,592000.2440865872,17/01/2015
352238.88407136063,586369.6720902161,17/01/2015
355837.32938759524,567535.0813979363,17/01/2015
347840.56252710626,588358.164352591,17/01/2015
359541.23620115797,557717.1475377715,17/01/2015
353957.0117864868,566118.6776443275,17/01/2015
354587.6923528328,568928.068525191,17/01/2015
345704.58782188944,588373.9775992213,17/01/2015
355376.82239226426,594342.9297713954,17/01/2015
350681.64597691735,581158.7375657321,17/01/2015
346204.10264831997,591014.4710347647,17/01/2015
354953.4273197061,581209.3148716645,17/01/2015
350121.37880169344,585710.2959433692,17/01/2015
363888.65549190046,565325.5492107027,18/01/2015
356868.1606014555,585666.4305012109,18/01/2015
355836.4359894934,563877.7573196212,18/01/2015
351073.63712726464,574709.7816989529,18/01/2015
352426.03252584225,586370.8279873348,18/01/2015
345792.0376368646,583780.0512146126,18/01/2015
358850.01459355134,558499.6161677486,18/01/2015
349177.42494605196,569667.1856453287,18/01/2015
354335.594900559,583004.8919827037,18/01/2015
356476.1693011518,562713.3971954896,18/01/2015
358048.0597204778,576331.296556437,18/01/2015
356094.85348553996,569194.433035919,18/01/2015
356599.9196395073,569183.4206668474,18/01/2015
356381.4174956423,588489.4738836377,18/01/2015
350595.3717338261,585249.1355181399,18/01/2015
351459.47070578724,588364.5789837665,18/01/2015
364205.65883782314,566025.7217872302,18/01/2015
354889.69936089497,568970.3683736334,18/01/2015
349884.61870986363,577303.0487149912,18/01/2015
354649.5603738478,581239.1876483067,18/01/2015
345706.38326140854,586522.5940528014,18/01/2015
346111.45421484904,589445.7059151852,18/01/2015
358768.3377679307,560135.387515636,18/01/2015
364312.59917446563,565369.7791369244,19/01/2015
362529.8576806534,566727.313273643,19/01/2015
342133.7725662727,585747.2124749353,19/01/2015
359096.2748884527,569078.3371056324,19/01/2015
360288.6053445251,554183.6048175151,19/01/2015
358458.3050332874,557092.8954915797,19/01/2015
354115.5499946158,592162.3942144811,19/01/2015
351719.1682933641,576965.3516598474,19/01/2015
359885.70231047977,554491.1252189177,19/01/2015
341993.57014034,586584.5456959779,19/01/2015
348357.8178390858,587985.3432277489,19/01/2015
353932.6479105354,591720.6896481013,19/01/2015
351374.78252843884,589299.3404010055,19/01/2015
356862.3957488355,563340.130513618,19/01/2015
359906.7276936952,559173.4751158777,19/01/2015
359206.8696450521,566513.979708004,19/01/2015
356525.2941141972,557580.5597726563,19/01/2015
351359.7767227359,585744.4608648982,19/01/2015
349719.3552267665,583334.6833638482,19/01/2015
353558.9615163235,593276.7223598168,19/01/2015
350573.11918297736,574500.0628139139,19/01/2015
355673.32137024956,564186.2697898177,19/01/2015
350154.65743580984,582354.5026506428,20/01/2015
354475.4855652652,569318.7472312559,20/01/2015
344965.9754438768,582814.1027094423,20/01/2015
346793.00165523175,568090.3904770791,20/01/2015
359344.07690131385,569878.6877947256,20/01/2015
357876.443273701,580293.1036011897,20/01/2015
352723.49732924293,575397.4504584502,20/01/2015
358033.3960723533,580230.9562280538,20/01/2015
360031.70972658874,558353.9099947416,20/01/2015
353131.3352500807,591317.7644929484,20/01/2015
347294.34529402654,581849.7456357005,20/01/2015
351129.08208009927,576267.3252604387,20/01/2015
349633.6966290283,584981.5519542327,20/01/2015
355563.89500211435,577682.5078813386,20/01/2015
363519.55661510443,566428.9106102803,20/01/2015
364533.921253566,563524.4699459978,20/01/2015
356223.2488048547,585712.173930011,20/01/2015
353812.50694351766,571127.7801564136,20/01/2015
345504.8743289672,590147.8974202861,20/01/2015
349767.8649717685,578410.9739754506,20/01/2015
356834.9541781945,567965.468427266,20/01/2015
348419.3739504668,571387.740959479,20/01/2015
349676.133528261,584771.8049336063,20/01/2015
364765.8691000206,562410.8098771288,20/01/2015
354617.5035884835,591687.1624028225,20/01/2015
361423.42883941287,562664.0454361324,20/01/2015
355481.02746432286,584583.4665422428,20/01/2015
351309.8036698165,577117.452996592,20/01/2015
351246.6977195494,584726.7462871284,20/01/2015
360622.12252638506,562456.8386047727,20/01/2015
355065.61901248613,580844.8528683521,20/01/2015
355770.28549418005,569999.7349484299,20/01/2015
354231.9661828175,579324.1600594429,20/01/2015
347167.57241656486,584425.6081192943,20/01/2015
352527.4846889785,564615.4436227627,20/01/2015
351583.833667286,577010.1336608111,20/01/2015
353355.3581990279,580518.930737439,20/01/2015
361485.91462756606,564087.7818798723,21/01/2015
359063.9904957794,570268.573178439,21/01/2015
364103.5043815606,559114.0298402437,21/01/2015
359906.7276936952,559173.4751158777,21/01/2015
354780.8869669325,594735.5157970724,21/01/2015
357513.1134963262,564439.1818321664,21/01/2015
353740.8961535788,593012.7339024785,21/01/2015
356190.8777955745,586796.031745123,21/01/2015
355114.37787044724,564472.7329842797,21/01/2015
354845.784279503,581426.4158205268,21/01/2015
362315.8876165164,564083.8524837857,21/01/2015
350651.1287329117,582135.313609309,21/01/2015
353546.7885384089,593276.0750461598,21/01/2015
364054.4830810006,565020.7959369232,21/01/2015
353182.8558383803,571952.8958379993,21/01/2015
350668.5237175403,581579.9513281344,21/01/2015
362782.82777458895,564906.4470060001,21/01/2015
352044.97425610054,576182.3157820838,21/01/2015
356513.4111999387,564961.5935691285,21/01/2015
354074.65838498366,594362.7577049824,21/01/2015
349998.2726326075,576902.2014858942,21/01/2015
351102.83794019883,570037.4643994475,21/01/2015
359026.1523711438,566828.6041199432,21/01/2015
342991.54175907956,592557.1073768936,21/01/2015
357530.53341736726,582693.7794669638,21/01/2015
347522.6677785545,585143.7379969304,21/01/2015
360590.3685641751,559560.3148710368,21/01/2015
355126.581486853,571354.1757262745,21/01/2015
351032.1844075296,590697.2117223213,21/01/2015
364195.89681732986,565130.2511485262,21/01/2015
354022.27159304084,581886.636791652,21/01/2015
359906.7276936952,559173.4751158777,21/01/2015
348590.08743217745,584058.6414424127,21/01/2015
349825.16125494626,575522.1191984459,22/01/2015
353770.7717967947,585990.4406529543,22/01/2015
353452.2990416568,568179.0709253064,22/01/2015
355254.85999060917,585925.1794477382,22/01/2015
357529.5679293893,583941.6116232289,22/01/2015
353578.4872471087,572324.7307531888,22/01/2015
352489.7095832985,589255.5108890722,22/01/2015
347300.48984307185,580075.4897487807,22/01/2015
348769.8942319036,585574.0474331246,22/01/2015
350871.8298773741,585638.4292353808,22/01/2015
359095.975927579,569084.3326838528,22/01/2015
351985.83811814745,565131.0846965322,22/01/2015
349192.9942320754,584197.6310865313,22/01/2015
357784.0814235435,583388.3997782157,22/01/2015
353013.663616833,583951.948897989,22/01/2015
350074.49026343145,563541.2331670192,22/01/2015
345448.81285710016,587122.5224900544,22/01/2015
352329.3767960741,567136.6731721534,22/01/2015
359037.10196120135,566449.0416583953,22/01/2015
351404.9297114649,588260.5498198391,22/01/2015
360516.9121531678,553978.1526899922,22/01/2015
350595.38461298664,578430.7976326207,22/01/2015
360629.67808947864,562163.8886756522,22/01/2015
359839.0365429398,561597.204010615,22/01/2015
356040.6328158812,591773.6821818249,22/01/2015
345807.57363780914,589205.1494201131,22/01/2015
348876.3044696448,586006.8610242663,22/01/2015
363985.2941971519,565521.5730613276,22/01/2015
357466.224120053,585682.3477906799,22/01/2015
351430.5430604722,579818.2134308371,22/01/2015
353000.8695883024,567686.5433321259,22/01/2015
354757.1201585738,570064.8729666205,22/01/2015
363671.31368348724,565962.630608941,22/01/2015
357211.9970615539,557259.3408382408,22/01/2015
355328.95847150544,585354.9317196545,22/01/2015
362030.87287949683,566791.3901702965,22/01/2015
350016.90049468196,583574.0256173814,22/01/2015
356482.2772576113,562508.6265242118,22/01/2015
359037.7365584921,566432.6078669571,22/01/2015
364187.01099583384,566139.0741095846,22/01/2015
345206.81174272054,589411.786438535,22/01/2015
356577.42062818,587715.599359406,22/01/2015
354444.4193981369,585196.7054342994,22/01/2015
360732.731298855,568302.3114076039,22/01/2015
349460.02674704394,590030.6209103941,22/01/2015
354138.07728065504,582359.3673591376,22/01/2015
359026.73953992967,566807.8380182629,22/01/2015
355187.8210698298,569138.6088651685,22/01/2015
348070.4218480748,588299.6244617855,22/01/2015
346603.3723825655,581273.9341168286,22/01/2015
349917.5101099588,580949.6274152747,22/01/2015
350707.5633404148,576921.9846007755,22/01/2015
353011.83612332196,581591.5753034189,22/01/2015
360965.0005353845,563727.553786771,23/01/2015
343762.96844194474,585639.9838065872,23/01/2015
343837.92249713704,586422.0745014739,23/01/2015
353427.5573141467,583459.4246439446,23/01/2015
346511.66608130437,577818.7229259589,23/01/2015
354157.2656009843,581549.5477587051,23/01/2015
361485.5944852823,564095.9986670366,23/01/2015
350324.0766576452,576281.0358021323,23/01/2015
353555.02818925446,573181.1584514171,23/01/2015
355968.71493311186,574213.5713667845,23/01/2015
345412.5528672716,590017.7924979879,23/01/2015
350819.0951134355,579933.7847434143,23/01/2015
350237.23802599416,568237.6125352662,23/01/2015
356168.62325334636,570193.9036501773,23/01/2015
359090.4913162828,559331.4219477142,23/01/2015
359636.07645585056,564014.9264406839,23/01/2015
363481.4183882662,566753.2467946844,23/01/2015
352045.35065377475,576164.8798567466,23/01/2015
348164.6027463733,580055.6236791671,23/01/2015
347759.82680413884,584037.9115146461,23/01/2015
362465.84957586386,566801.0634650224,23/01/2015
352195.6158475019,593626.6699332484,23/01/2015
352630.5469375382,594247.4764611721,23/01/2015
350564.63074768684,580458.9117581056,23/01/2015
363768.8372484277,566115.0068410768,23/01/2015
348869.88863559143,585480.5423585342,23/01/2015
354601.6609289908,585402.8476662745,23/01/2015
346114.19757189805,586430.5929041643,23/01/2015
360204.55545687745,559422.553647963,23/01/2015
356599.6566306066,569195.6367593022,23/01/2015
348883.00745072117,580406.8484679732,23/01/2015
361970.8748584603,566882.8404722395,23/01/2015
351446.36515661306,582750.3771238639,23/01/2015
355065.84984944423,576615.6514563661,23/01/2015
358148.3310533456,576306.0107794644,23/01/2015
348203.2772759008,589317.9776728427,23/01/2015
354926.89135503216,585354.3687634128,23/01/2015
347763.136590254,569365.6933754573,23/01/2015
358010.2290110931,576112.5022284371,23/01/2015
345008.95728995034,589805.0680292611,23/01/2015
352676.5367257039,575548.6089080662,23/01/2015
359886.6093680935,562276.9300198592,24/01/2015
358303.1433460296,564461.1248551718,24/01/2015
358099.5697510479,579647.8991257066,24/01/2015
362218.9416917637,566937.6443386334,24/01/2015
347053.32195596705,586248.0322721219,24/01/2015
351336.3604992466,590692.2964371644,24/01/2015
350615.1882824708,569243.4872982763,24/01/2015
357750.56338347634,568387.0033716036,24/01/2015
350206.1635673051,576740.3838786157,24/01/2015
347681.4972198575,583509.6704137226,24/01/2015
357689.59316556394,562739.3984482132,24/01/2015
363792.0440126266,565144.5222976168,24/01/2015
351003.5002947156,571052.5179231592,24/01/2015
350041.52782477107,576098.4409994176,24/01/2015
349495.9715385109,588940.3266334065,24/01/2015
355960.78302938177,570413.6436194847,24/01/2015
354117.0751943878,588940.6050149982,24/01/2015
360871.1241150049,564475.5090691812,24/01/2015
352426.58048811706,584440.8851814435,24/01/2015
353896.0761870501,568311.1373271634,24/01/2015
350074.7413159846,563529.1281157578,24/01/2015
355288.4033740959,584106.7804072727,24/01/2015
347282.51781358174,579182.1148897136,24/01/2015
355996.4455322475,567633.1822779576,25/01/2015
347919.826583324,585356.11322193,25/01/2015
351796.567395223,583171.0059937813,25/01/2015
360682.4238478292,564039.6047537896,25/01/2015
359644.2567498132,558824.5153437355,25/01/2015
345201.9039602724,588841.60720112,25/01/2015
351599.42572801665,563770.4303135675,25/01/2015
359644.2567498132,558824.5153437355,25/01/2015
356710.0164092804,565163.0816023176,25/01/2015
356679.1720394941,569975.3429785364,25/01/2015
353404.68662067165,571333.7596935356,25/01/2015
356898.0729815068,586829.8726587101,25/01/2015
350731.3268902448,576277.9239370389,25/01/2015
350094.3221166496,562918.2603651353,25/01/2015
357197.994485526,565775.2063038092,25/01/2015
352617.131724256,594347.4578883226,25/01/2015
362320.40668750467,566944.9702751898,25/01/2015
352133.1172198199,587663.4895886877,25/01/2015
353203.23077750404,567698.1540771533,25/01/2015
349622.4651049767,568381.4887133263,25/01/2015
354940.33069383516,570785.1511408217,25/01/2015
359850.02012805024,561198.8738088917,25/01/2015
362695.6802494602,566308.5660143716,25/01/2015
359698.51302771206,559366.6719873913,25/01/2015
350180.8128627253,563362.0416408791,25/01/2015
356672.5134447235,582607.140705312,25/01/2015
347174.8981061493,579289.1428394205,26/01/2015
354991.5539371067,592914.5752083639,26/01/2015
361153.9515541835,561405.4878470985,26/01/2015
356830.36715588917,568134.5979455501,26/01/2015
359139.56738160993,555073.957357652,26/01/2015
347676.0216492755,581602.8193390181,26/01/2015
351995.00534055365,592075.2236838143,26/01/2015
357188.50352150854,555861.1980942081,26/01/2015
361894.05607902026,563054.1937364835,26/01/2015
357075.759398006,584465.5717948278,26/01/2015
343364.3090637536,593527.2866068148,26/01/2015
360993.68188980746,567309.8537115827,26/01/2015
361894.05607902026,563054.1937364835,26/01/2015
348355.42168684676,570008.2317236139,26/01/2015
361050.9287087352,565249.3440416411,26/01/2015
355746.84638609545,578323.8434526513,26/01/2015
354912.239192715,564507.1667528936,26/01/2015
355966.56965744996,590405.8381703468,26/01/2015
352372.6654834527,564619.3071417363,26/01/2015
351456.1136056441,577311.5549848223,26/01/2015
360617.81162198976,568177.9312289869,26/01/2015
353812.23120624165,579211.1231621067,26/01/2015
352162.39177055255,578927.9388458391,26/01/2015
350599.9166301933,577149.3659447641,26/01/2015
355597.12446034915,563779.5941152466,26/01/2015
355658.72968259215,577903.1775692721,26/01/2015
365073.06941174774,565146.3947079267,26/01/2015
352347.3855426434,578672.8238978885,26/01/2015
357684.1538628407,562918.8494053719,26/01/2015
350374.4022960427,585147.9316831869,26/01/2015
353734.8114069638,577666.704692803,26/01/2015
352842.0343896179,569704.0124905376,26/01/2015
359818.04909858335,558737.6599635115,26/01/2015
350561.519305403,586230.5814195268,26/01/2015
357239.0869614382,584062.8968615311,26/01/2015
350580.409905497,581146.5768330545,26/01/2015
356479.2860358772,555831.0341389421,27/01/2015
354968.08254718484,566105.272286606,27/01/2015
354741.5504430442,594466.6245435982,27/01/2015
354664.1451410811,562411.9896481874,27/01/2015
348037.7713953404,580881.9359965186,27/01/2015
352058.9943168729,568664.9507497513,27/01/2015
356471.00916988775,560127.4679644022,27/01/2015
360222.49184328667,558724.1626662639,27/01/2015
353127.9781300518,594265.5157682082,27/01/2015
359669.0031991596,567805.1777951395,27/01/2015
357018.72667899716,580246.7517722218,27/01/2015
358150.4867116933,559595.9746109224,27/01/2015
361908.0883378883,569216.3294425745,27/01/2015
360373.35248738126,561666.1105550263,27/01/2015
353231.9435506976,591327.5157730452,27/01/2015
352128.2055760051,576815.048379638,27/01/2015
351536.5901559016,587572.9419475967,27/01/2015
362251.2883270611,564165.8191116189,27/01/2015
360676.08223586774,564267.5871432094,27/01/2015
351459.47070578724,588364.5789837665,27/01/2015
349879.97900178755,581757.9883468514,27/01/2015
348564.452298505,584763.6811812741,27/01/2015
354747.6741992597,565175.3431860375,27/01/2015
362444.8045621397,566125.6514614249,27/01/2015
359065.1950394933,575163.3535885621,27/01/2015
347841.21799475775,582616.5927880106,27/01/2015
353732.6823449619,570504.4991569102,27/01/2015
347026.1847232337,579624.0463778686,27/01/2015
349457.8691689584,581341.6227956546,27/01/2015
344545.97579627717,586475.3500094626,27/01/2015
356263.44272417406,566720.9183607525,27/01/2015
360782.74892163667,564058.7833479649,27/01/2015
350186.6278759906,568495.5005916907,28/01/2015
355094.86395752826,586495.5393696531,28/01/2015
346608.5823477705,585277.8631197443,28/01/2015
347846.6437254575,589005.8867255632,28/01/2015
349146.927139305,587188.9039491238,28/01/2015
363345.4553437474,566753.8183737753,28/01/2015
354384.6629904172,583466.6774544681,28/01/2015
356678.0071355408,562724.4332161024,28/01/2015
351500.65214490594,583411.224363885,28/01/2015
347442.20341573487,569942.6851196162,28/01/2015
359857.9657608273,568462.5446605225,28/01/2015
363231.4991712738,567171.4548249899,28/01/2015
360295.36179839575,559552.0512983735,28/01/2015
352985.96307730937,571724.5080587213,28/01/2015
353678.0952253057,572370.6861999527,28/01/2015
353822.28530155256,571329.8973352427,28/01/2015
351689.0169710144,582970.1768361698,28/01/2015
361840.36471058644,566282.0146965072,28/01/2015
349657.7931677114,564082.0258086456,28/01/2015
355976.59630742634,564952.8198824316,28/01/2015
357270.5137584635,574266.33337701,28/01/2015
357922.19218899554,565209.7797297027,28/01/2015
357052.31329926336,567398.5000419252,28/01/2015
361796.7723640023,562874.0787942635,29/01/2015
353878.9711614961,568914.9149280231,29/01/2015
352814.01584170875,567083.7002519454,29/01/2015
363668.84595140297,561900.800958002,29/01/2015
347526.3222914669,586259.2879308067,29/01/2015
343724.56846689485,591013.5337439363,29/01/2015
352195.6158475019,593626.6699332484,29/01/2015
356276.2631349636,585143.7675581928,29/01/2015
359102.0599767929,568871.3411621004,29/01/2015
364048.0475308729,565693.1914525622,29/01/2015
353118.2227661114,567065.4051041686,29/01/2015
354011.9046212705,579216.5220359912,29/01/2015
356274.7609935232,570573.2807003869,29/01/2015
357170.57667313644,566770.6541679262,29/01/2015
352539.98492743255,569625.1442957498,29/01/2015
362894.6513430933,563870.7631656015,29/01/2015
360498.0506513801,564732.482291184,29/01/2015
352426.89481707074,584432.0014262206,29/01/2015
358519.90573205636,573425.2992098321,29/01/2015
348035.38190566754,567345.2306812971,29/01/2015
352475.11866497283,578845.0410994893,29/01/2015
358898.7609924469,556983.5375013361,29/01/2015
350789.55278860044,580945.3542206408,29/01/2015
349756.59723210987,587932.6897935312,29/01/2015
365128.58043275174,565078.6990386806,29/01/2015
353679.6479774763,582834.8537920902,29/01/2015
358338.8055804199,578053.7961497065,29/01/2015
355896.7455480401,586587.5526975566,29/01/2015
356116.85914691316,564715.3328320361,29/01/2015
354308.1852097522,582835.1805289199,29/01/2015
344136.0662443452,586681.7232913531,30/01/2015
355477.71404993685,565940.7084817867,30/01/2015
348905.5955465188,583399.3528817059,30/01/2015
349434.370065099,564563.3074582021,30/01/2015
346823.5054514305,567494.8021100151,30/01/2015
355608.1348833854,580215.047462839,30/01/2015
357256.4721214626,581190.4774755995,30/01/2015
355178.67212361563,587993.620355268,30/01/2015
344874.2986998114,583564.2723034933,30/01/2015
346027.29435407557,567257.3817280091,30/01/2015
354002.4205645969,592590.9586128455,30/01/2015
362675.807703419,565112.2200345248,30/01/2015
353570.2633318,580723.146132327,30/01/2015
354280.0969594198,576088.3506793921,30/01/2015
359019.14571851894,568935.9680118007,30/01/2015
354017.33948690223,582055.4347028716,30/01/2015
348150.57118520135,585462.8603235494,30/01/2015
343794.6315017158,585023.2736552268,30/01/2015
357541.45240262494,582348.9738406653,30/01/2015
359365.99012785236,569071.9088277557,30/01/2015
349852.2610135868,585971.8746375764,30/01/2015
352905.4794249784,567454.360546836,30/01/2015
355868.4103527871,585233.9667294461,30/01/2015
353011.53786533704,567279.3175095646,30/01/2015
355582.8557777829,564588.5402069674,30/01/2015
358927.9754051356,556782.2913683427,30/01/2015
365140.45366389066,563554.7333584572,30/01/2015
344801.76709238725,589015.0141724057,30/01/2015
357391.2125190867,555870.7025722507,30/01/2015
357836.1920378553,557717.1897543821,30/01/2015
352952.9964422256,594359.9556724761,30/01/2015
354495.8994710518,587914.0389449757,30/01/2015
362030.25386424904,566690.1950540271,30/01/2015
359293.43682868255,571703.2356599903,30/01/2015
354839.074107641,570778.8192470245,30/01/2015
352647.29874891014,565649.8542062528,31/01/2015
355582.8557777829,564588.5402069674,31/01/2015
362403.9962628173,569542.208160834,31/01/2015
351390.57813257084,581134.9405367388,31/01/2015
360074.993161969,560390.806515908,31/01/2015
365741.25456440443,563782.9331855058,31/01/2015
361002.1520814413,564541.6034968564,31/01/2015
349785.8049194306,564369.7021867349,31/01/2015
360075.01085371507,560388.6962628713,31/01/2015
353968.28602745064,567181.1775276501,31/01/2015
350477.4353667883,577795.8378604806,31/01/2015
356256.47115508374,566962.337987928,31/01/2015
363559.4349335426,566826.1391249305,31/01/2015
363173.57705014833,565538.9069434704,31/01/2015
356089.0777748165,590183.5385586508,31/01/2015
355566.7087072333,562671.6270352516,31/01/2015
359467.8179169068,557092.6410544631,31/01/2015
366429.14449099003,558893.0590871279,31/01/2015
358182.45204930997,558180.1650447091,31/01/2015
359216.0178823704,569625.0402900446,31/01/2015
348557.51534746937,584662.1112594821,01/02/2015
350805.7129705432,584411.0153183615,01/02/2015
347576.04600710527,579054.6683684629,01/02/2015
359857.949948095,568464.4328051719,01/02/2015
355081.7274467546,561894.1475631692,01/02/2015
352574.7854459242,577667.6049752786,01/02/2015
354897.67210093356,568689.9682772865,01/02/2015
